"QDate","FwdYM","FwdPrice","SpotPrice","BCHMark","MMDiff","QYM"
2006-06-27,2006-06-15,66.37,66.37,"DUBAI",0,2006-06-15
2006-06-27,2006-07-15,66.56,66.37,"DUBAI",1,2006-06-15
2006-06-27,2006-08-15,66.99,66.37,"DUBAI",2,2006-06-15
2006-06-27,2006-09-15,66.93,66.37,"DUBAI",3,2006-06-15
2006-06-27,2006-10-15,67.93,66.37,"DUBAI",4,2006-06-15
2006-06-27,2006-11-15,67.93,66.37,"DUBAI",5,2006-06-15
2006-06-27,2006-12-15,67.93,66.37,"DUBAI",6,2006-06-15
2006-06-27,2007-01-15,68.68,66.37,"DUBAI",7,2006-06-15
2006-06-27,2007-02-15,68.68,66.37,"DUBAI",8,2006-06-15
2006-06-27,2007-03-15,68.68,66.37,"DUBAI",9,2006-06-15
2006-06-28,2006-06-15,66.32,66.32,"DUBAI",0,2006-06-15
2006-06-28,2006-07-15,66.52,66.32,"DUBAI",1,2006-06-15
2006-06-28,2006-08-15,67,66.32,"DUBAI",2,2006-06-15
2006-06-28,2006-09-15,66.93,66.32,"DUBAI",3,2006-06-15
2006-06-28,2006-10-15,67.99,66.32,"DUBAI",4,2006-06-15
2006-06-28,2006-11-15,67.99,66.32,"DUBAI",5,2006-06-15
2006-06-28,2006-12-15,67.99,66.32,"DUBAI",6,2006-06-15
2006-06-28,2007-01-15,68.74,66.32,"DUBAI",7,2006-06-15
2006-06-28,2007-02-15,68.74,66.32,"DUBAI",8,2006-06-15
2006-06-28,2007-03-15,68.74,66.32,"DUBAI",9,2006-06-15
2006-06-29,2006-06-15,66.49,66.49,"DUBAI",0,2006-06-15
2006-06-29,2006-07-15,66.67,66.49,"DUBAI",1,2006-06-15
2006-06-29,2006-08-15,67.18,66.49,"DUBAI",2,2006-06-15
2006-06-29,2006-09-15,67.12,66.49,"DUBAI",3,2006-06-15
2006-06-29,2006-10-15,68.24,66.49,"DUBAI",4,2006-06-15
2006-06-29,2006-11-15,68.24,66.49,"DUBAI",5,2006-06-15
2006-06-29,2006-12-15,68.24,66.49,"DUBAI",6,2006-06-15
2006-06-29,2007-01-15,69.01,66.49,"DUBAI",7,2006-06-15
2006-06-29,2007-02-15,69.01,66.49,"DUBAI",8,2006-06-15
2006-06-29,2007-03-15,69.01,66.49,"DUBAI",9,2006-06-15
2006-06-30,2006-06-15,67.61,67.61,"DUBAI",0,2006-06-15
2006-06-30,2006-07-15,67.75,67.61,"DUBAI",1,2006-06-15
2006-06-30,2006-08-15,68.29,67.61,"DUBAI",2,2006-06-15
2006-06-30,2006-09-15,68.22,67.61,"DUBAI",3,2006-06-15
2006-06-30,2006-10-15,69.36,67.61,"DUBAI",4,2006-06-15
2006-06-30,2006-11-15,69.36,67.61,"DUBAI",5,2006-06-15
2006-06-30,2006-12-15,69.36,67.61,"DUBAI",6,2006-06-15
2006-06-30,2007-01-15,70.09,67.61,"DUBAI",7,2006-06-15
2006-06-30,2007-02-15,70.09,67.61,"DUBAI",8,2006-06-15
2006-06-30,2007-03-15,70.09,67.61,"DUBAI",9,2006-06-15
2006-07-03,2006-07-15,68.82,68.82,"DUBAI",0,2006-07-15
2006-07-03,2006-08-15,69,68.82,"DUBAI",1,2006-07-15
2006-07-03,2006-09-15,68.93,68.82,"DUBAI",2,2006-07-15
2006-07-03,2006-10-15,70.05,68.82,"DUBAI",3,2006-07-15
2006-07-03,2006-11-15,70.05,68.82,"DUBAI",4,2006-07-15
2006-07-03,2006-12-15,70.05,68.82,"DUBAI",5,2006-07-15
2006-07-03,2007-01-15,70.75,68.82,"DUBAI",6,2006-07-15
2006-07-03,2007-02-15,70.75,68.82,"DUBAI",7,2006-07-15
2006-07-03,2007-03-15,70.75,68.82,"DUBAI",8,2006-07-15
2006-07-04,2006-07-15,68.56,68.56,"DUBAI",0,2006-07-15
2006-07-04,2006-08-15,68.98,68.56,"DUBAI",1,2006-07-15
2006-07-04,2006-09-15,68.91,68.56,"DUBAI",2,2006-07-15
2006-07-04,2006-10-15,70.04,68.56,"DUBAI",3,2006-07-15
2006-07-04,2006-11-15,70.04,68.56,"DUBAI",4,2006-07-15
2006-07-04,2006-12-15,70.04,68.56,"DUBAI",5,2006-07-15
2006-07-04,2007-01-15,70.72,68.56,"DUBAI",6,2006-07-15
2006-07-04,2007-02-15,70.72,68.56,"DUBAI",7,2006-07-15
2006-07-04,2007-03-15,70.72,68.56,"DUBAI",8,2006-07-15
2006-07-05,2006-07-15,68.22,68.22,"DUBAI",0,2006-07-15
2006-07-05,2006-08-15,68.62,68.22,"DUBAI",1,2006-07-15
2006-07-05,2006-09-15,68.56,68.22,"DUBAI",2,2006-07-15
2006-07-05,2006-10-15,69.74,68.22,"DUBAI",3,2006-07-15
2006-07-05,2006-11-15,69.74,68.22,"DUBAI",4,2006-07-15
2006-07-05,2006-12-15,69.74,68.22,"DUBAI",5,2006-07-15
2006-07-05,2007-01-15,70.47,68.22,"DUBAI",6,2006-07-15
2006-07-05,2007-02-15,70.47,68.22,"DUBAI",7,2006-07-15
2006-07-05,2007-03-15,70.47,68.22,"DUBAI",8,2006-07-15
2006-07-06,2006-07-15,69.52,69.52,"DUBAI",0,2006-07-15
2006-07-06,2006-08-15,69.65,69.52,"DUBAI",1,2006-07-15
2006-07-06,2006-09-15,69.62,69.52,"DUBAI",2,2006-07-15
2006-07-06,2006-10-15,70.86,69.52,"DUBAI",3,2006-07-15
2006-07-06,2006-11-15,70.86,69.52,"DUBAI",4,2006-07-15
2006-07-06,2006-12-15,70.86,69.52,"DUBAI",5,2006-07-15
2006-07-06,2007-01-15,71.63,69.52,"DUBAI",6,2006-07-15
2006-07-06,2007-02-15,71.63,69.52,"DUBAI",7,2006-07-15
2006-07-06,2007-03-15,71.63,69.52,"DUBAI",8,2006-07-15
2006-07-07,2006-07-15,69.27,69.27,"DUBAI",0,2006-07-15
2006-07-07,2006-08-15,69.68,69.27,"DUBAI",1,2006-07-15
2006-07-07,2006-09-15,69.67,69.27,"DUBAI",2,2006-07-15
2006-07-07,2006-10-15,70.9,69.27,"DUBAI",3,2006-07-15
2006-07-07,2006-11-15,70.9,69.27,"DUBAI",4,2006-07-15
2006-07-07,2006-12-15,70.9,69.27,"DUBAI",5,2006-07-15
2006-07-07,2007-01-15,71.66,69.27,"DUBAI",6,2006-07-15
2006-07-07,2007-02-15,71.66,69.27,"DUBAI",7,2006-07-15
2006-07-07,2007-03-15,71.66,69.27,"DUBAI",8,2006-07-15
2006-07-10,2006-07-15,68.57,68.57,"DUBAI",0,2006-07-15
2006-07-10,2006-08-15,68.9,68.57,"DUBAI",1,2006-07-15
2006-07-10,2006-09-15,68.89,68.57,"DUBAI",2,2006-07-15
2006-07-10,2006-10-15,70.1,68.57,"DUBAI",3,2006-07-15
2006-07-10,2006-11-15,70.1,68.57,"DUBAI",4,2006-07-15
2006-07-10,2006-12-15,70.1,68.57,"DUBAI",5,2006-07-15
2006-07-10,2007-01-15,70.89,68.57,"DUBAI",6,2006-07-15
2006-07-10,2007-02-15,70.89,68.57,"DUBAI",7,2006-07-15
2006-07-10,2007-03-15,70.89,68.57,"DUBAI",8,2006-07-15
2006-07-11,2006-07-15,68.34,68.34,"DUBAI",0,2006-07-15
2006-07-11,2006-08-15,68.38,68.34,"DUBAI",1,2006-07-15
2006-07-11,2006-09-15,68.38,68.34,"DUBAI",2,2006-07-15
2006-07-11,2006-10-15,69.55,68.34,"DUBAI",3,2006-07-15
2006-07-11,2006-11-15,69.55,68.34,"DUBAI",4,2006-07-15
2006-07-11,2006-12-15,69.55,68.34,"DUBAI",5,2006-07-15
2006-07-11,2007-01-15,70.41,68.34,"DUBAI",6,2006-07-15
2006-07-11,2007-02-15,70.41,68.34,"DUBAI",7,2006-07-15
2006-07-11,2007-03-15,70.41,68.34,"DUBAI",8,2006-07-15
2006-07-12,2006-07-15,68.8,68.8,"DUBAI",0,2006-07-15
2006-07-12,2006-08-15,68.86,68.8,"DUBAI",1,2006-07-15
2006-07-12,2006-09-15,68.86,68.8,"DUBAI",2,2006-07-15
2006-07-12,2006-10-15,70.03,68.8,"DUBAI",3,2006-07-15
2006-07-12,2006-11-15,70.03,68.8,"DUBAI",4,2006-07-15
2006-07-12,2006-12-15,70.03,68.8,"DUBAI",5,2006-07-15
2006-07-12,2007-01-15,70.85,68.8,"DUBAI",6,2006-07-15
2006-07-12,2007-02-15,70.85,68.8,"DUBAI",7,2006-07-15
2006-07-12,2007-03-15,70.85,68.8,"DUBAI",8,2006-07-15
2006-07-13,2006-07-15,70.29,70.29,"DUBAI",0,2006-07-15
2006-07-13,2006-08-15,70.08,70.29,"DUBAI",1,2006-07-15
2006-07-13,2006-09-15,70.08,70.29,"DUBAI",2,2006-07-15
2006-07-13,2006-10-15,71.22,70.29,"DUBAI",3,2006-07-15
2006-07-13,2006-11-15,71.22,70.29,"DUBAI",4,2006-07-15
2006-07-13,2006-12-15,71.22,70.29,"DUBAI",5,2006-07-15
2006-07-13,2007-01-15,72.01,70.29,"DUBAI",6,2006-07-15
2006-07-13,2007-02-15,72.01,70.29,"DUBAI",7,2006-07-15
2006-07-13,2007-03-15,72.01,70.29,"DUBAI",8,2006-07-15
2006-07-14,2006-07-15,71.99,71.99,"DUBAI",0,2006-07-15
2006-07-14,2006-08-15,72.85,71.99,"DUBAI",1,2006-07-15
2006-07-14,2006-09-15,72.83,71.99,"DUBAI",2,2006-07-15
2006-07-14,2006-10-15,73.92,71.99,"DUBAI",3,2006-07-15
2006-07-14,2006-11-15,73.92,71.99,"DUBAI",4,2006-07-15
2006-07-14,2006-12-15,73.92,71.99,"DUBAI",5,2006-07-15
2006-07-14,2007-01-15,74.65,71.99,"DUBAI",6,2006-07-15
2006-07-14,2007-02-15,74.65,71.99,"DUBAI",7,2006-07-15
2006-07-14,2007-03-15,74.65,71.99,"DUBAI",8,2006-07-15
2006-07-17,2006-07-15,72.29,72.29,"DUBAI",0,2006-07-15
2006-07-17,2006-08-15,72.47,72.29,"DUBAI",1,2006-07-15
2006-07-17,2006-09-15,72.82,72.29,"DUBAI",2,2006-07-15
2006-07-17,2006-10-15,73.19,72.29,"DUBAI",3,2006-07-15
2006-07-17,2006-11-15,73.7,72.29,"DUBAI",4,2006-07-15
2006-07-17,2006-12-15,73.7,72.29,"DUBAI",5,2006-07-15
2006-07-17,2007-01-15,74.26,72.29,"DUBAI",6,2006-07-15
2006-07-17,2007-02-15,74.26,72.29,"DUBAI",7,2006-07-15
2006-07-17,2007-03-15,74.26,72.29,"DUBAI",8,2006-07-15
2006-07-17,2007-04-15,74.41,72.29,"DUBAI",9,2006-07-15
2006-07-17,2007-05-15,74.41,72.29,"DUBAI",10,2006-07-15
2006-07-17,2007-06-15,74.41,72.29,"DUBAI",11,2006-07-15
2006-07-18,2006-07-15,70.7,70.7,"DUBAI",0,2006-07-15
2006-07-18,2006-08-15,70.89,70.7,"DUBAI",1,2006-07-15
2006-07-18,2006-09-15,71.25,70.7,"DUBAI",2,2006-07-15
2006-07-18,2006-10-15,71.62,70.7,"DUBAI",3,2006-07-15
2006-07-18,2006-11-15,72.145,70.7,"DUBAI",4,2006-07-15
2006-07-18,2006-12-15,72.145,70.7,"DUBAI",5,2006-07-15
2006-07-18,2007-01-15,72.72,70.7,"DUBAI",6,2006-07-15
2006-07-18,2007-02-15,72.72,70.7,"DUBAI",7,2006-07-15
2006-07-18,2007-03-15,72.72,70.7,"DUBAI",8,2006-07-15
2006-07-18,2007-04-15,72.9,70.7,"DUBAI",9,2006-07-15
2006-07-18,2007-05-15,72.9,70.7,"DUBAI",10,2006-07-15
2006-07-18,2007-06-15,72.9,70.7,"DUBAI",11,2006-07-15
2006-07-19,2006-07-15,69.24,69.24,"DUBAI",0,2006-07-15
2006-07-19,2006-08-15,69.94,69.24,"DUBAI",1,2006-07-15
2006-07-19,2006-09-15,70.34,69.24,"DUBAI",2,2006-07-15
2006-07-19,2006-10-15,70.75,69.24,"DUBAI",3,2006-07-15
2006-07-19,2006-11-15,71.32,69.24,"DUBAI",4,2006-07-15
2006-07-19,2006-12-15,71.32,69.24,"DUBAI",5,2006-07-15
2006-07-19,2007-01-15,71.95,69.24,"DUBAI",6,2006-07-15
2006-07-19,2007-02-15,71.95,69.24,"DUBAI",7,2006-07-15
2006-07-19,2007-03-15,71.95,69.24,"DUBAI",8,2006-07-15
2006-07-19,2007-04-15,72.19,69.24,"DUBAI",9,2006-07-15
2006-07-19,2007-05-15,72.19,69.24,"DUBAI",10,2006-07-15
2006-07-19,2007-06-15,72.19,69.24,"DUBAI",11,2006-07-15
2006-07-20,2006-07-15,68.91,68.91,"DUBAI",0,2006-07-15
2006-07-20,2006-08-15,69.37,68.91,"DUBAI",1,2006-07-15
2006-07-20,2006-09-15,69.75,68.91,"DUBAI",2,2006-07-15
2006-07-20,2006-10-15,70.16,68.91,"DUBAI",3,2006-07-15
2006-07-20,2006-11-15,70.745,68.91,"DUBAI",4,2006-07-15
2006-07-20,2006-12-15,70.745,68.91,"DUBAI",5,2006-07-15
2006-07-20,2007-01-15,71.44,68.91,"DUBAI",6,2006-07-15
2006-07-20,2007-02-15,71.44,68.91,"DUBAI",7,2006-07-15
2006-07-20,2007-03-15,71.44,68.91,"DUBAI",8,2006-07-15
2006-07-20,2007-04-15,71.72,68.91,"DUBAI",9,2006-07-15
2006-07-20,2007-05-15,71.72,68.91,"DUBAI",10,2006-07-15
2006-07-20,2007-06-15,71.72,68.91,"DUBAI",11,2006-07-15
2006-07-21,2006-07-15,68.38,68.38,"DUBAI",0,2006-07-15
2006-07-21,2006-08-15,68.38,68.38,"DUBAI",1,2006-07-15
2006-07-21,2006-09-15,68.75,68.38,"DUBAI",2,2006-07-15
2006-07-21,2006-10-15,69.14,68.38,"DUBAI",3,2006-07-15
2006-07-21,2006-11-15,69.71,68.38,"DUBAI",4,2006-07-15
2006-07-21,2006-12-15,69.71,68.38,"DUBAI",5,2006-07-15
2006-07-21,2007-01-15,70.36,68.38,"DUBAI",6,2006-07-15
2006-07-21,2007-02-15,70.36,68.38,"DUBAI",7,2006-07-15
2006-07-21,2007-03-15,70.36,68.38,"DUBAI",8,2006-07-15
2006-07-21,2007-04-15,70.59,68.38,"DUBAI",9,2006-07-15
2006-07-21,2007-05-15,70.59,68.38,"DUBAI",10,2006-07-15
2006-07-21,2007-06-15,70.59,68.38,"DUBAI",11,2006-07-15
2006-07-24,2006-07-15,67.66,67.66,"DUBAI",0,2006-07-15
2006-07-24,2006-08-15,68.66,67.66,"DUBAI",1,2006-07-15
2006-07-24,2006-09-15,69,67.66,"DUBAI",2,2006-07-15
2006-07-24,2006-10-15,69.38,67.66,"DUBAI",3,2006-07-15
2006-07-24,2006-11-15,69.935,67.66,"DUBAI",4,2006-07-15
2006-07-24,2006-12-15,69.935,67.66,"DUBAI",5,2006-07-15
2006-07-24,2007-01-15,70.61,67.66,"DUBAI",6,2006-07-15
2006-07-24,2007-02-15,70.61,67.66,"DUBAI",7,2006-07-15
2006-07-24,2007-03-15,70.61,67.66,"DUBAI",8,2006-07-15
2006-07-24,2007-04-15,70.87,67.66,"DUBAI",9,2006-07-15
2006-07-24,2007-05-15,70.87,67.66,"DUBAI",10,2006-07-15
2006-07-24,2007-06-15,70.87,67.66,"DUBAI",11,2006-07-15
2006-07-25,2006-07-15,69.45,69.45,"DUBAI",0,2006-07-15
2006-07-25,2006-08-15,69.56,69.45,"DUBAI",1,2006-07-15
2006-07-25,2006-09-15,69.91,69.45,"DUBAI",2,2006-07-15
2006-07-25,2006-10-15,70.3,69.45,"DUBAI",3,2006-07-15
2006-07-25,2006-11-15,70.87,69.45,"DUBAI",4,2006-07-15
2006-07-25,2006-12-15,70.87,69.45,"DUBAI",5,2006-07-15
2006-07-25,2007-01-15,71.56,69.45,"DUBAI",6,2006-07-15
2006-07-25,2007-02-15,71.56,69.45,"DUBAI",7,2006-07-15
2006-07-25,2007-03-15,71.56,69.45,"DUBAI",8,2006-07-15
2006-07-25,2007-04-15,71.84,69.45,"DUBAI",9,2006-07-15
2006-07-25,2007-05-15,71.84,69.45,"DUBAI",10,2006-07-15
2006-07-25,2007-06-15,71.84,69.45,"DUBAI",11,2006-07-15
2006-07-26,2006-07-15,67.78,67.78,"DUBAI",0,2006-07-15
2006-07-26,2006-08-15,68.26,67.78,"DUBAI",1,2006-07-15
2006-07-26,2006-09-15,68.58,67.78,"DUBAI",2,2006-07-15
2006-07-26,2006-10-15,68.97,67.78,"DUBAI",3,2006-07-15
2006-07-26,2006-11-15,69.54,67.78,"DUBAI",4,2006-07-15
2006-07-26,2006-12-15,69.54,67.78,"DUBAI",5,2006-07-15
2006-07-26,2007-01-15,70.26,67.78,"DUBAI",6,2006-07-15
2006-07-26,2007-02-15,70.26,67.78,"DUBAI",7,2006-07-15
2006-07-26,2007-03-15,70.26,67.78,"DUBAI",8,2006-07-15
2006-07-26,2007-04-15,70.53,67.78,"DUBAI",9,2006-07-15
2006-07-26,2007-05-15,70.53,67.78,"DUBAI",10,2006-07-15
2006-07-26,2007-06-15,70.53,67.78,"DUBAI",11,2006-07-15
2006-07-27,2006-07-15,68.64,68.64,"DUBAI",0,2006-07-15
2006-07-27,2006-08-15,68.58,68.64,"DUBAI",1,2006-07-15
2006-07-27,2006-09-15,68.95,68.64,"DUBAI",2,2006-07-15
2006-07-27,2006-10-15,69.34,68.64,"DUBAI",3,2006-07-15
2006-07-27,2006-11-15,69.91,68.64,"DUBAI",4,2006-07-15
2006-07-27,2006-12-15,69.91,68.64,"DUBAI",5,2006-07-15
2006-07-27,2007-01-15,70.7,68.64,"DUBAI",6,2006-07-15
2006-07-27,2007-02-15,70.7,68.64,"DUBAI",7,2006-07-15
2006-07-27,2007-03-15,70.7,68.64,"DUBAI",8,2006-07-15
2006-07-27,2007-04-15,71.11,68.64,"DUBAI",9,2006-07-15
2006-07-27,2007-05-15,71.11,68.64,"DUBAI",10,2006-07-15
2006-07-27,2007-06-15,71.11,68.64,"DUBAI",11,2006-07-15
2006-07-28,2006-07-15,69.445,69.445,"DUBAI",0,2006-07-15
2006-07-28,2006-08-15,69.64,69.445,"DUBAI",1,2006-07-15
2006-07-28,2006-09-15,70,69.445,"DUBAI",2,2006-07-15
2006-07-28,2006-10-15,70.38,69.445,"DUBAI",3,2006-07-15
2006-07-28,2006-11-15,70.95,69.445,"DUBAI",4,2006-07-15
2006-07-28,2006-12-15,70.95,69.445,"DUBAI",5,2006-07-15
2006-07-28,2007-01-15,71.73,69.445,"DUBAI",6,2006-07-15
2006-07-28,2007-02-15,71.73,69.445,"DUBAI",7,2006-07-15
2006-07-28,2007-03-15,71.73,69.445,"DUBAI",8,2006-07-15
2006-07-28,2007-04-15,72.1,69.445,"DUBAI",9,2006-07-15
2006-07-28,2007-05-15,72.1,69.445,"DUBAI",10,2006-07-15
2006-07-28,2007-06-15,72.1,69.445,"DUBAI",11,2006-07-15
2006-07-31,2006-07-15,67.6,67.6,"DUBAI",0,2006-07-15
2006-07-31,2006-08-15,68.11,67.6,"DUBAI",1,2006-07-15
2006-07-31,2006-09-15,68.48,67.6,"DUBAI",2,2006-07-15
2006-07-31,2006-10-15,68.86,67.6,"DUBAI",3,2006-07-15
2006-07-31,2006-11-15,69.43,67.6,"DUBAI",4,2006-07-15
2006-07-31,2006-12-15,69.43,67.6,"DUBAI",5,2006-07-15
2006-07-31,2007-01-15,70.22,67.6,"DUBAI",6,2006-07-15
2006-07-31,2007-02-15,70.22,67.6,"DUBAI",7,2006-07-15
2006-07-31,2007-03-15,70.22,67.6,"DUBAI",8,2006-07-15
2006-07-31,2007-04-15,70.7,67.6,"DUBAI",9,2006-07-15
2006-07-31,2007-05-15,70.7,67.6,"DUBAI",10,2006-07-15
2006-07-31,2007-06-15,70.7,67.6,"DUBAI",11,2006-07-15
2006-08-01,2006-08-15,69.32,69.32,"DUBAI",0,2006-08-15
2006-08-01,2006-09-15,70.1,69.32,"DUBAI",1,2006-08-15
2006-08-01,2006-10-15,70.48,69.32,"DUBAI",2,2006-08-15
2006-08-01,2006-11-15,71.05,69.32,"DUBAI",3,2006-08-15
2006-08-01,2006-12-15,71.05,69.32,"DUBAI",4,2006-08-15
2006-08-01,2007-01-15,71.89,69.32,"DUBAI",5,2006-08-15
2006-08-01,2007-02-15,71.89,69.32,"DUBAI",6,2006-08-15
2006-08-01,2007-03-15,71.89,69.32,"DUBAI",7,2006-08-15
2006-08-01,2007-04-15,72.47,69.32,"DUBAI",8,2006-08-15
2006-08-01,2007-05-15,72.47,69.32,"DUBAI",9,2006-08-15
2006-08-01,2007-06-15,72.47,69.32,"DUBAI",10,2006-08-15
2006-08-02,2006-08-15,70.48,70.48,"DUBAI",0,2006-08-15
2006-08-02,2006-09-15,70.82,70.48,"DUBAI",1,2006-08-15
2006-08-02,2006-10-15,71.2,70.48,"DUBAI",2,2006-08-15
2006-08-02,2006-11-15,71.77,70.48,"DUBAI",3,2006-08-15
2006-08-02,2006-12-15,71.77,70.48,"DUBAI",4,2006-08-15
2006-08-02,2007-01-15,72.6,70.48,"DUBAI",5,2006-08-15
2006-08-02,2007-02-15,72.6,70.48,"DUBAI",6,2006-08-15
2006-08-02,2007-03-15,72.6,70.48,"DUBAI",7,2006-08-15
2006-08-02,2007-04-15,73.14,70.48,"DUBAI",8,2006-08-15
2006-08-02,2007-05-15,73.14,70.48,"DUBAI",9,2006-08-15
2006-08-02,2007-06-15,73.14,70.48,"DUBAI",10,2006-08-15
2006-08-03,2006-08-15,70.64,70.64,"DUBAI",0,2006-08-15
2006-08-03,2006-09-15,71.11,70.64,"DUBAI",1,2006-08-15
2006-08-03,2006-10-15,71.48,70.64,"DUBAI",2,2006-08-15
2006-08-03,2006-11-15,72.02,70.64,"DUBAI",3,2006-08-15
2006-08-03,2006-12-15,72.02,70.64,"DUBAI",4,2006-08-15
2006-08-03,2007-01-15,72.8,70.64,"DUBAI",5,2006-08-15
2006-08-03,2007-02-15,72.8,70.64,"DUBAI",6,2006-08-15
2006-08-03,2007-03-15,72.8,70.64,"DUBAI",7,2006-08-15
2006-08-03,2007-04-15,73.27,70.64,"DUBAI",8,2006-08-15
2006-08-03,2007-05-15,73.27,70.64,"DUBAI",9,2006-08-15
2006-08-03,2007-06-15,73.27,70.64,"DUBAI",10,2006-08-15
2006-08-04,2006-08-15,70.8,70.8,"DUBAI",0,2006-08-15
2006-08-04,2006-09-15,71.12,70.8,"DUBAI",1,2006-08-15
2006-08-04,2006-10-15,71.49,70.8,"DUBAI",2,2006-08-15
2006-08-04,2006-11-15,72.03,70.8,"DUBAI",3,2006-08-15
2006-08-04,2006-12-15,72.03,70.8,"DUBAI",4,2006-08-15
2006-08-04,2007-01-15,72.81,70.8,"DUBAI",5,2006-08-15
2006-08-04,2007-02-15,72.81,70.8,"DUBAI",6,2006-08-15
2006-08-04,2007-03-15,72.81,70.8,"DUBAI",7,2006-08-15
2006-08-04,2007-04-15,73.28,70.8,"DUBAI",8,2006-08-15
2006-08-04,2007-05-15,73.28,70.8,"DUBAI",9,2006-08-15
2006-08-04,2007-06-15,73.28,70.8,"DUBAI",10,2006-08-15
2006-08-07,2006-08-15,71.49,71.49,"DUBAI",0,2006-08-15
2006-08-07,2006-09-15,71.47,71.49,"DUBAI",1,2006-08-15
2006-08-07,2006-10-15,71.82,71.49,"DUBAI",2,2006-08-15
2006-08-07,2006-11-15,72.345,71.49,"DUBAI",3,2006-08-15
2006-08-07,2006-12-15,72.345,71.49,"DUBAI",4,2006-08-15
2006-08-07,2007-01-15,73.1,71.49,"DUBAI",5,2006-08-15
2006-08-07,2007-02-15,73.1,71.49,"DUBAI",6,2006-08-15
2006-08-07,2007-03-15,73.1,71.49,"DUBAI",7,2006-08-15
2006-08-07,2007-04-15,73.63,71.49,"DUBAI",8,2006-08-15
2006-08-07,2007-05-15,73.63,71.49,"DUBAI",9,2006-08-15
2006-08-07,2007-06-15,73.63,71.49,"DUBAI",10,2006-08-15
2006-08-08,2006-08-15,72.24,72.24,"DUBAI",0,2006-08-15
2006-08-08,2006-09-15,72.32,72.24,"DUBAI",1,2006-08-15
2006-08-08,2006-10-15,72.6,72.24,"DUBAI",2,2006-08-15
2006-08-08,2006-11-15,73.095,72.24,"DUBAI",3,2006-08-15
2006-08-08,2006-12-15,73.095,72.24,"DUBAI",4,2006-08-15
2006-08-08,2007-01-15,73.84,72.24,"DUBAI",5,2006-08-15
2006-08-08,2007-02-15,73.84,72.24,"DUBAI",6,2006-08-15
2006-08-08,2007-03-15,73.84,72.24,"DUBAI",7,2006-08-15
2006-08-08,2007-04-15,74.32,72.24,"DUBAI",8,2006-08-15
2006-08-08,2007-05-15,74.32,72.24,"DUBAI",9,2006-08-15
2006-08-08,2007-06-15,74.32,72.24,"DUBAI",10,2006-08-15
2006-08-10,2006-08-15,70.85,70.85,"DUBAI",0,2006-08-15
2006-08-10,2006-09-15,71.72,70.85,"DUBAI",1,2006-08-15
2006-08-10,2006-10-15,72.01,70.85,"DUBAI",2,2006-08-15
2006-08-10,2006-11-15,72.475,70.85,"DUBAI",3,2006-08-15
2006-08-10,2006-12-15,72.475,70.85,"DUBAI",4,2006-08-15
2006-08-10,2007-01-15,73.17,70.85,"DUBAI",5,2006-08-15
2006-08-10,2007-02-15,73.17,70.85,"DUBAI",6,2006-08-15
2006-08-10,2007-03-15,73.17,70.85,"DUBAI",7,2006-08-15
2006-08-10,2007-04-15,73.59,70.85,"DUBAI",8,2006-08-15
2006-08-10,2007-05-15,73.59,70.85,"DUBAI",9,2006-08-15
2006-08-10,2007-06-15,73.59,70.85,"DUBAI",10,2006-08-15
2006-08-11,2006-08-15,70.31,70.31,"DUBAI",0,2006-08-15
2006-08-11,2006-09-15,70.31,70.31,"DUBAI",1,2006-08-15
2006-08-11,2006-10-15,70.61,70.31,"DUBAI",2,2006-08-15
2006-08-11,2006-11-15,71.075,70.31,"DUBAI",3,2006-08-15
2006-08-11,2006-12-15,71.075,70.31,"DUBAI",4,2006-08-15
2006-08-11,2007-01-15,71.73,70.31,"DUBAI",5,2006-08-15
2006-08-11,2007-02-15,71.73,70.31,"DUBAI",6,2006-08-15
2006-08-11,2007-03-15,71.73,70.31,"DUBAI",7,2006-08-15
2006-08-11,2007-04-15,72.2,70.31,"DUBAI",8,2006-08-15
2006-08-11,2007-05-15,72.2,70.31,"DUBAI",9,2006-08-15
2006-08-11,2007-06-15,72.2,70.31,"DUBAI",10,2006-08-15
2006-08-14,2006-08-15,69.97,69.97,"DUBAI",0,2006-08-15
2006-08-14,2006-09-15,70.26,69.97,"DUBAI",1,2006-08-15
2006-08-14,2006-10-15,70.6,69.97,"DUBAI",2,2006-08-15
2006-08-14,2006-11-15,71.08,69.97,"DUBAI",3,2006-08-15
2006-08-14,2006-12-15,71.08,69.97,"DUBAI",4,2006-08-15
2006-08-14,2007-01-15,71.78,69.97,"DUBAI",5,2006-08-15
2006-08-14,2007-02-15,71.78,69.97,"DUBAI",6,2006-08-15
2006-08-14,2007-03-15,71.78,69.97,"DUBAI",7,2006-08-15
2006-08-14,2007-04-15,72.35,69.97,"DUBAI",8,2006-08-15
2006-08-14,2007-05-15,72.35,69.97,"DUBAI",9,2006-08-15
2006-08-14,2007-06-15,72.35,69.97,"DUBAI",10,2006-08-15
2006-08-15,2006-08-15,69.34,69.34,"DUBAI",0,2006-08-15
2006-08-15,2006-09-15,69.84,69.34,"DUBAI",1,2006-08-15
2006-08-15,2006-10-15,70.19,69.34,"DUBAI",2,2006-08-15
2006-08-15,2006-11-15,70.7,69.34,"DUBAI",3,2006-08-15
2006-08-15,2006-12-15,70.7,69.34,"DUBAI",4,2006-08-15
2006-08-15,2007-01-15,71.49,69.34,"DUBAI",5,2006-08-15
